hshd_num,l,age_range,marital,income_range,homeowner,hshd_composition,hh_size,children
0918,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0925,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0938,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1026,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1031,Y,55-64,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1092,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1116,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1175,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1193,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1269,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1332,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1333,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1367,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1509,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1606,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1615,N,55-64,Married,50-74K,Renter,2 Adults,2,NOT AVAILABLE
1681,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1849,Y,55-64,Married,50-74K,Renter,2 Adults,2,NOT AVAILABLE
1855,N,55-64,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
1960,Y,55-64,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2039,N,55-64,Married,50-74K,Renter,2 Adults,2,NOT AVAILABLE
2065,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2185,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2197,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2202,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2235,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2326,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2342,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2429,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2520,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2538,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2562,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2578,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2643,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2663,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2668,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2725,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2742,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
2751,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3129,Y,55-64,Married,50-74K,Unknown,2 Adults,2,NOT AVAILABLE
3293,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3307,Y,55-64,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3348,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3375,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3531,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3546,Y,55-64,Unknown,50-74K,Unknown,2 Adults,2,NOT AVAILABLE
3560,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3593,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3616,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3639,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3662,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3673,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3743,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3765,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3772,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
3867,Y,55-64,Married,50-74K,Renter,2 Adults,2,NOT AVAILABLE
3988,N,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4057,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4076,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4113,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4190,Y,55-64,Married,50-74K,Renter,2 Adults,2,NOT AVAILABLE
4193,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4195,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4408,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4795,Y,55-64,Married,50-74K,Unknown,2 Adults,2,NOT AVAILABLE
4799,Y,55-64,Married,50-74K,Unknown,2 Adults,2,NOT AVAILABLE
4930,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
4931,N,55-64,Married,50-74K,Unknown,2 Adults,2,NOT AVAILABLE
4953,Y,55-64,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0013,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0198,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0215,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0249,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0326,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0352,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0364,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0444,Y,55-64,Married,75-99K,Unknown,2 Adults,2,NOT AVAILABLE
0522,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0584,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0676,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0795,Y,55-64,Married,75-99K,Unknown,2 Adults,2,NOT AVAILABLE
0850,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0951,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0979,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1005,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1129,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1172,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1201,Y,55-64,Married,75-99K,Unknown,2 Adults,2,NOT AVAILABLE
1213,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1286,Y,55-64,Unknown,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1326,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1444,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1613,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1619,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1662,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
1686,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2136,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2255,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2457,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2495,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2697,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2835,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2837,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
2917,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3004,Y,55-64,Married,75-99K,Renter,2 Adults,2,NOT AVAILABLE
3009,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3094,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3127,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3295,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3362,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3482,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3493,Y,55-64,Unknown,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3559,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3581,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3720,N,55-64,Married,75-99K,Unknown,2 Adults,2,NOT AVAILABLE
3726,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3736,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3760,N,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3806,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3869,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3888,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
3916,Y,55-64,Unknown,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4021,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4090,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4475,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4548,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4584,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4607,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
4697,Y,55-64,Married,75-99K,Homeowner,2 Adults,2,NOT AVAILABLE
0012,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0043,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0128,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0169,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0210,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0250,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0264,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0278,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0323,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0361,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0379,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0394,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0419,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0492,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0612,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0644,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0856,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0933,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0989,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1109,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1123,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1247,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1250,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1379,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1557,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1733,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1850,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1863,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
1901,Y,55-64,Married,100-150K,Unknown,2 Adults,2,NOT AVAILABLE
2125,N,55-64,Married,100-150K,Unknown,2 Adults,2,NOT AVAILABLE
2208,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2427,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2459,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2469,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2505,Y,55-64,Unknown,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2532,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2534,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2573,Y,55-64,Married,100-150K,Renter,2 Adults,2,NOT AVAILABLE
2583,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2585,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2589,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2634,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2690,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2733,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2765,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2913,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2915,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
2983,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3304,N,55-64,Unknown,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3315,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3466,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3529,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3599,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3681,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3735,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3787,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3793,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3812,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
3931,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4040,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4067,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4206,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4303,N,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4327,Y,55-64,Married,100-150K,Renter,2 Adults,2,NOT AVAILABLE
4335,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4354,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4624,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
4845,Y,55-64,Married,100-150K,Homeowner,2 Adults,2,NOT AVAILABLE
0391,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0424,Y,55-64,Unknown,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0445,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0467,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0578,N,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0615,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0645,N,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0665,N,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0684,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0749,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0764,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0869,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0882,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0896,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0999,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
1065,Y,55-64,Married,UNDER 35K,Renter,2 Adults,2,NOT AVAILABLE
1226,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
1590,Y,55-64,Married,UNDER 35K,Renter,2 Adults,2,NOT AVAILABLE
1868,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
1904,Y,55-64,Married,UNDER 35K,Renter,2 Adults,2,NOT AVAILABLE
2230,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
2582,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
2623,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
2817,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
3391,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
3417,N,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
3420,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
3422,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
4058,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
4112,Y,55-64,Married,UNDER 35K,Renter,2 Adults,2,NOT AVAILABLE
4477,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
4944,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults,2,NOT AVAILABLE
0330,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
0488,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
0935,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
1125,N,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
1504,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
2975,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
4937,Y,65-74,Married,150K+,Homeowner,2 Adults,2,NOT AVAILABLE
0035,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0093,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0103,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0117,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0133,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0203,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0303,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0305,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0320,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0529,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0536,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0609,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0674,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0690,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0753,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0767,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0769,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0775,Y,65-74,Unknown,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0779,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0829,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0832,Y,65-74,Married,35-49K,Unknown,2 Adults,2,NOT AVAILABLE
0849,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0858,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0864,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1121,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1137,Y,65-74,Unknown,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1141,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1261,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1306,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1372,Y,65-74,Married,35-49K,Renter,2 Adults,2,NOT AVAILABLE
1408,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1492,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1646,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1703,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
1948,Y,65-74,Married,35-49K,Renter,2 Adults,2,NOT AVAILABLE
2056,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2341,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2357,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2381,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2422,Y,65-74,Unknown,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2488,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2555,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2576,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2661,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2662,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2753,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2763,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2806,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2808,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2850,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2857,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2880,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
2994,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3076,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3088,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3140,Y,65-74,Married,35-49K,Renter,2 Adults,2,NOT AVAILABLE
3177,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3194,Y,65-74,Married,35-49K,Unknown,2 Adults,2,NOT AVAILABLE
3219,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3224,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3244,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3387,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3614,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3622,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3738,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3868,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3880,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
3902,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
4099,N,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
4376,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
4470,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
4802,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
4973,Y,65-74,Married,35-49K,Homeowner,2 Adults,2,NOT AVAILABLE
0037,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0052,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0053,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0107,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0254,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0316,Y,65-74,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0441,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0446,Y,65-74,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0450,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0451,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0456,Y,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0496,Y,65-74,Unknown,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0638,N,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
0641,N,65-74,Married,50-74K,Homeowner,2 Adults,2,NOT AVAILABLE
